129.0704724637681, 143.23742973760932
129.0704724637681, 131.8034332361516
133.51165101449277, 131.8034332361516
133.51165101449277, 95.94226239067055
129.3317182608696, 95.94226239067055
129.3317182608696, 84.24840233236151
147.8801698550725, 84.24840233236151
160.41996811594208, 110.23475801749271
172.95976637681161, 84.24840233236151
192.2919553623189, 84.24840233236151
192.2919553623189, 95.94226239067055
187.58953101449282, 95.94226239067055
187.58953101449282, 131.8034332361516
192.03070956521742, 131.8034332361516
192.03070956521742, 143.49729329446063
170.86980000000005, 143.49729329446063
170.86980000000005, 131.8034332361516
175.57222434782614, 131.8034332361516
175.57222434782614, 106.33680466472303
160.41996811594208, 136.7408408163265
145.52895768115945, 106.33680466472303
145.52895768115945, 131.8034332361516
150.23138202898554, 131.8034332361516
150.23138202898554, 143.49729329446063
