5.0,7.396701204997953
10.0,9.027644498000882
15.0,10.134636751998187
20.0,11.620048167998902
25.0,12.98234639900329
30.0,15.84688992899828
35.0,17.219483863998903
40.0,20.06068964700171
45.0,21.538564064001548
50.0,24.407515453000087
55.0,28.56765608099886
60.0,33.074957755998184
65.0,38.70386172899816
70.0,45.77259012899958
75.0,57.144858511001075
80.0,72.81542189999891
85.0,99.19857603799755
90.0,153.3117339479977
95.0,313.90544414100077
