3.934377e-03
1.166331e-03
3.443118e-04
1.066721e-04
3.237744e-05
9.764085e-06
2.911378e-06
8.800971e-07
2.692740e-07
7.928202e-08
2.369351e-08
7.382241e-09
2.178946e-09
6.558939e-10
1.971224e-10
6.198099e-11
1.831004e-11
5.748485e-12
1.681872e-12
5.059708e-13
