4.377350e-01
1.583814e-03
1.706528e-04
1.941064e-05
2.294207e-06
2.937963e-07
4.249503e-08
7.113482e-09
1.357538e-09
2.835136e-10
6.228408e-11
1.402540e-11
3.192778e-12
7.298954e-13
